,address,checkins,city,country,created,icon,latitude,longitude,pid,title,type,updated
1209,М.Покровская 4,7,95,1,1280741968,https://vk.com/images/places/clubs.png,56.316045,43.99217,1209,Incognito,4,1417104011.0
1210,просп. Космонавтов 2К2,3,119,1,1280741968,https://vk.com/images/places/clubs.png,47.285767,39.715663,1210,Пьяный джокер,4,1351170210.0
1211,Оружейный пер. 15а,85,1,1,1280741968,https://vk.com/images/places/clubs.png,55.77197,37.600037,1211,Who is Who,4,1461966105.0
1212,Карла Маркса 30,2,78,1,1280741968,https://vk.com/images/places/clubs.png,52.599731,39.606397,1212,Фрегат,4,1343108894.0
1213,Доваторцев 40а,24,134,1,1280741968,https://vk.com/images/places/clubs.png,45.021074,41.936304,1213,Lilu,4,1458512327.0
1214,Рождественка 12К1,2,1,1,1280741968,https://vk.com/images/places/clubs.png,55.764182,37.623923,1214,Squat,4,1367670520.0
1215,просп. Космонавтов 17а,0,112,1,1280741968,https://vk.com/images/places/clubs.png,61.762389,34.314449,1215,Ozon,4,1368087592.0
1216,Новосадовая 106,0,123,1,1280741968,https://vk.com/images/places/clubs.png,53.244418,50.19908,1216,Sexon,4,
1217,Московская 40,4,60,1,1280741968,https://vk.com/images/places/clubs.png,55.787902,49.108759,1217,Фараон,4,1412533007.0
1218,Океанский просп. 111,1,37,1,1280741968,https://vk.com/images/places/clubs.png,43.133585,131.897657,1218,Clarus Club,4,1340630533.0
1219,Крымский вал 3К2,5,1,1,1280741968,https://vk.com/images/places/clubs.png,55.729227,37.609049,1219,Escobar,4,1452696868.0
1220,Светланская 83,0,37,1,1280741968,https://vk.com/images/places/clubs.png,43.115516,131.902714,1220,Stealth,4,1343307514.0
1221,Русская 17,16,37,1,1280741968,https://vk.com/images/places/clubs.png,43.167602,131.909299,1221,Royal Park,4,1489050799.0
1222,просп. Королева 6,5,57,1,1280741968,https://vk.com/images/places/clubs.png,52.28177,104.258463,1222,Зал ожидания,4,1478353178.0
1223,просп. Гагарина 192,0,95,1,1280741968,https://vk.com/images/places/clubs.png,56.238997,43.961457,1223,Шторм,4,1347542852.0
1224,просп. Октября 2а,28,95,1,1280741968,https://vk.com/images/places/clubs.png,56.24339,43.86496,1224,Shizgara,4,1483552639.0
1225,Ниж.Сусальный пер. 5К1,92,1,1,1280741968,https://vk.com/images/places/clubs.png,55.761242,37.663033,1225,Газгольдер,4,1489045376.0
1226,"Кронштадт, Макаровская 1",0,2,1,1280741968,https://vk.com/images/places/clubs.png,59.929249,30.333682,1226,Atelier Bar,4,1379797054.0
1227,Маршала Бирюзова 32,104,1,1,1280741968,https://vk.com/images/places/clubs.png,55.799881,37.482798,1227,El Inka,4,1483188806.0
1228,Коминтерна 37б,15,60,1,1280741968,https://vk.com/images/places/clubs.png,55.825942,49.110897,1228,Старый рояль,4,1477377135.0
1229,Советская ,0,99,1,1280741968,https://vk.com/images/places/clubs.png,55.033221,82.915437,1229,Табу,4,
1230,Фурманова 117,2,49,1,1280741968,https://vk.com/images/places/clubs.png,56.813537,60.591141,1230,Че Гевара,4,1397485202.0
1231,Носовихинское ш. 7,23,1,1,1280741968,https://vk.com/images/places/clubs.png,55.748625,37.883168,1231,Ringo Club,4,1458430447.0
1232,Правобулачная 47б,2,60,1,1280741968,https://vk.com/images/places/clubs.png,55.786764,49.122853,1232,Гагарин,4,1398018315.0
1233,Правобулачная 29,0,60,1,1280741968,https://vk.com/images/places/clubs.png,55.786735,49.122893,1233,Estrada,4,
1234,Садовая-Самотечная 12К1,0,1,1,1280741968,https://vk.com/images/places/clubs.png,55.773099,37.616755,1234,Шикарус,4,1457556186.0
1235,Андреева 3,0,2,1,1280741968,https://vk.com/images/places/clubs.png,59.930119,30.32442,1235,!,4,
1236,Ленина 42,10,1386,1,1280741968,https://vk.com/images/places/clubs.png,56.310223,38.133071,1236,Maxhouze,4,1354554783.0
1237,Гагарина 8,6,1,1,1280741968,https://vk.com/images/places/clubs.png,55.724854,37.571435,1237,Дом у дороги,4,1385026035.0
1238,Казакова 8а,1,1,1,1280741968,https://vk.com/images/places/clubs.png,55.762606,37.661491,1238,Touareg,4,1353684646.0
1239,4-й Сыромятнический пер. 1К8,19,1,1,1280741968,https://vk.com/images/places/clubs.png,55.755079,37.664527,1239,W Bar,4,1447175937.0
1240,Сони Кривой 81,4,158,1,1280741968,https://vk.com/images/places/clubs.png,55.157006,61.365295,1240,Манхэттен,4,1472219272.0
1241,Баумана ,6,60,1,1280741968,https://vk.com/images/places/clubs.png,55.79285,49.110378,1241,Волга-Волга,4,1473964857.0
1242,Марксистская 34К10,4,1,1,1280741968,https://vk.com/images/places/clubs.png,55.733817,37.664464,1242,Up & Down,4,1461841047.0
1243,Победы ,8,169,1,1280741968,https://vk.com/images/places/clubs.png,57.631441,39.87008,1243,Клуб чайной культуры,4,1424650890.0
1244,Терешковой 51,2,119,1,1280741968,https://vk.com/images/places/clubs.png,47.227788,39.728928,1244,Туссе,4,1404815423.0
1245,Грабина 2,4,123,1,1280741968,https://vk.com/images/places/clubs.png,53.257764,50.368233,1245,Магистраль,4,1349116306.0
1246,Тургеневская 16К13,2,119,1,1280741968,https://vk.com/images/places/clubs.png,47.215156,39.707117,1246,Бас Бочка,4,1465134843.0
1247,Адмиралтейская наб. 8,19,2,1,1280741968,https://vk.com/images/places/clubs.png,59.938559,30.307307,1247,Корабль «Кронверк»,4,1408784067.0
1248,Рочдельская 15,117,1,1,1280741968,https://vk.com/images/places/clubs.png,55.756766,37.562631,1248,Ванильный ниндзя,4,1488056239.0
1249,"пос. Лазаревское, Центральная наб. 49",0,119,1,1280741968,https://vk.com/images/places/clubs.png,47.216147,39.706842,1249,Карантин,4,1336826045.0
1250,Дубининская 69,3,1,1,1280741968,https://vk.com/images/places/clubs.png,55.714878,37.634427,1250,Ночь,4,1369599923.0
1251,Октябрьская 13,0,87,1,1280741968,https://vk.com/images/places/clubs.png,68.976186,33.088374,1251,Магистраль,4,
1252,Лиговский просп. 50К6,2,2,1,1280741968,https://vk.com/images/places/clubs.png,59.925216,30.358064,1252,Triada,4,1385454669.0
1253,Астрономическая 17,15,60,1,1280741968,https://vk.com/images/places/clubs.png,55.788292,49.115487,1253,4 комнаты,4,1396901574.0
1254,Цюрупы 42,5,151,1,1280741968,https://vk.com/images/places/clubs.png,54.725966,55.954262,1254,Зажигалка,4,1481675467.0
1255,пр. Циолковского 2,51,2,1,1280741968,https://vk.com/images/places/clubs.png,59.925051,30.373333,1255,Главклуб,4,1454592834.0
1256,Звенигородская 9К11,110,2,1,1280741968,https://vk.com/images/places/clubs.png,59.920045,30.339188,1256,XXXX bar-3,4,1485815341.0
1257,Баумана 58,0,60,1,1280741968,https://vk.com/images/places/clubs.png,55.789983,49.115266,1257,Habermaas,4,1351261119.0
1258,Ленина 54,4,42,1,1280741968,https://vk.com/images/places/clubs.png,51.661619,39.200566,1258,Выход,4,1371312332.0
1259,Литовский вал 38,38,61,1,1280741968,https://vk.com/images/places/clubs.png,54.717256,20.532182,1259,Амстердам,4,1489066186.0
1260,Цветной б-р 11К2,6,1,1,1280741968,https://vk.com/images/places/clubs.png,55.770092,37.62077,1260,Демократия,4,1373805087.0
1261,наб. Лейтенанта Шмидта ,0,2,1,1280741968,https://vk.com/images/places/clubs.png,59.933413,30.27629,1261,Тутси,4,1323535642.0
1262,Думская 4,2,2,1,1280741968,https://vk.com/images/places/clubs.png,59.933282,30.328626,1262,Людовик,4,1390383264.0
1263,Октябрьская 53,0,78,1,1280741968,https://vk.com/images/places/clubs.png,52.601634,39.596125,1263,Ночной квартал,4,
1264,Коммунальная 2,7,87,1,1280741968,https://vk.com/images/places/clubs.png,68.995898,33.097924,1264,Лапландия,4,1485698514.0
1265,Красный просп. 220К5,6,99,1,1280741968,https://vk.com/images/places/clubs.png,55.06721,82.912542,1265,Лунапарк,4,1434999080.0
1266,Б.Сампсониевский просп. 60,2,2,1,1280741968,https://vk.com/images/places/clubs.png,59.974086,30.339072,1266,Ночь,4,1471633156.0
1267,Плехановская 9а,7,42,1,1280741968,https://vk.com/images/places/clubs.png,51.662535,39.197898,1267,Игуана,4,1459675600.0
1268,Плотников пер. 15,7,1,1,1280741968,https://vk.com/images/places/clubs.png,55.746188,37.588314,1268,Chivas Bar & Lounge,4,1475345285.0
1269,Арбат 22,7,1,1,1280741968,https://vk.com/images/places/clubs.png,55.750119,37.593066,1269,Гарцующий дредноут,4,1428235482.0
1270,Сиреневый б-р 31,4,1,1,1280741968,https://vk.com/images/places/clubs.png,55.803798,37.800622,1270,Vо Bar,4,1361055108.0
1271,Бродников пер. 8,511,1,1,1280741968,https://vk.com/images/places/clubs.png,55.73736,37.616737,1271,Гараж,4,1489292178.0
1272,Полевой пр. 43в,7,42,1,1280741968,https://vk.com/images/places/clubs.png,51.688086,39.254761,1272,Не макраме,4,1450023716.0
1273,Карла Маркса 67б,49,42,1,1280741968,https://vk.com/images/places/clubs.png,51.669261,39.198419,1273,Парнас,4,1488396766.0
1274,Сакко и Ванцетти 9,20,49,1,1280741968,https://vk.com/images/places/clubs.png,56.816804,60.637054,1274,Gold club,4,1411738539.0
1275,Циолковского 11,9,42,1,1280741968,https://vk.com/images/places/clubs.png,51.64357,39.270401,1275,Vegas,4,1426567556.0
1276,Профессора Попова 38,5,2,1,1280741968,https://vk.com/images/places/clubs.png,59.971141,30.297884,1276,BarBus,4,1353339332.0
1277,ул. Казанская 26,51,2,1,1280741968,https://vk.com/images/places/clubs.png,59.930464,30.317863,1277,Стирка 40°,4,1481465541.0
1278,Демонстрации 134,0,146,1,1280741968,https://vk.com/images/places/clubs.png,54.191163,37.582313,1278,Ретро-шлягер,4,1379348008.0
1279,Гороховая 49,8,2,1,1280741968,https://vk.com/images/places/clubs.png,59.927216,30.323445,1279,Стереобар,4,1344794551.0
1280,Горьковское шоссе 20,12,24,1,1280741968,https://vk.com/images/places/clubs.png,55.798627,37.960998,1280,Roxbury,4,1488899478.0
1281,Кирова 12а,4,1,1,1280741968,https://vk.com/images/places/clubs.png,55.796243,37.688863,1281,DiskMoon,4,1411374289.0
1282,Гончарная 27,0,2,1,1280741968,https://vk.com/images/places/clubs.png,59.927883,30.368824,1282,Studio IT,4,
1283,Советская 162а,2,110,1,1280741968,https://vk.com/images/places/clubs.png,57.974983,56.156599,1283,Globass,4,1371239526.0
1284,Розанова 4,32,1,1,1280741968,https://vk.com/images/places/clubs.png,55.772259,37.54091,1284,69,4,1486798510.0
1285,Миллионная 22,0,2,1,1280741968,https://vk.com/images/places/clubs.png,59.942327,30.32168,1285,Candy,4,
1286,наб. реки Фонтанки ,0,2,1,1280741968,https://vk.com/images/places/clubs.png,59.922586,30.319431,1286,Papaprotif,4,
1287,Литейный просп. 57,3,2,1,1280741968,https://vk.com/images/places/clubs.png,59.934548,30.34767,1287,Delight,4,1330197699.0
1288,Новосущевский пер. 6К1,6,1,1,1280741968,https://vk.com/images/places/clubs.png,55.790018,37.60549,1288,Megapolis,4,1409988625.0
1289,Покровка 19,0,1,1,1280741968,https://vk.com/images/places/clubs.png,55.759821,37.646265,1289,Style,4,1341099534.0
1290,Республиканская 97,3,169,1,1280741968,https://vk.com/images/places/clubs.png,57.620573,39.877841,1290,Факультет,4,1461751029.0
1291,"Кронштадт, Макаровская 3",0,2,1,1280741968,https://vk.com/images/places/clubs.png,59.928433,30.333673,1291,Хемингуэй бар,4,1355503229.0
1292,Ленинградская 57,27,2,1,1280741968,https://vk.com/images/places/clubs.png,59.934763,30.347645,1292,Nebar,4,1437605886.0
1293,Южная дорога 6К1,130,2,1,1280741968,https://vk.com/images/places/clubs.png,59.96857,30.232562,1293,Воздух,4,1473429541.0
1294,Ленина 92,45,110,1,1280741968,https://vk.com/images/places/clubs.png,58.005544,56.207282,1294,ROOM BAR,4,1487454524.0
1295,Приморское шоссе 5,0,110,1,1280741968,https://vk.com/images/places/clubs.png,58.015709,56.239765,1295,Pirogi,4,1313586703.0
1296,Марата 73 114КА,38,55,1,1280741968,https://vk.com/images/places/clubs.png,57.019727,40.969519,1296,Oblico Morale,4,1479733407.0
1297,просп. Стачек 99,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.858697,30.249267,1297,У Швейка. Супы и сосиски,3,
1298,Кольский просп. 27,22,87,1,1280742023,https://vk.com/images/places/restaraunt.png,68.944536,33.099226,1298,Сфера,3,1488914879.0
1299,Татарстан 3К2,0,60,1,1280742023,https://vk.com/images/places/restaraunt.png,55.786764,49.122853,1299,Афродита,3,
1300,Академика Павлова 14,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.97622,30.309544,1300,Ажур,3,
1301,Шенкурский пр. 14,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.89767,37.591566,1301,Остапчик,3,1336479360.0
1302,просп. Вернадского 92,10,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.655219,37.47306,1302,Оливер Кромвель,3,1475049113.0
1303,Нагатинская 25К1,6,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.681361,37.656604,1303,Палео,3,1444300902.0
1304,Пречистенка 15К10,16,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.74225,37.5956,1304,На Пречистенке,3,1486157291.0
1305,просп. Октября 56,2,169,1,1280742023,https://vk.com/images/places/restaraunt.png,57.638205,39.859282,1305,Романс,3,1352565096.0
1306,Школьный пр. 17,4,169,1,1280742023,https://vk.com/images/places/restaraunt.png,57.64742,39.95825,1306,Браво,3,1443606741.0
1307,Скаковая 17,4,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.778031,37.573151,1307,Фаворит,3,1351068527.0
1308,пл. Победы 1,71,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.842635,30.31779,1308,Paulaner,3,1486804012.0
1309,1-я линия В.О. 18,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.94051,30.290868,1309,Лиду,3,1327777862.0
1310,Марата 14,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.929263,30.354657,1310,Близнецы,3,1339437676.0
1311,Потаповский пер. 5К2,154,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.761674,37.640632,1311,Тема,3,1488559318.0
1312,Сакко и Ванцетти 99,6,49,1,1280742023,https://vk.com/images/places/restaraunt.png,56.82768,60.591842,1312,Asado,3,1440257557.0
1313,Савушкина 119К3,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.988518,30.226288,1313,La Cucaracha,3,1373031909.0
1314,Воеводина 4,1,49,1,1280742023,https://vk.com/images/places/restaraunt.png,56.836372,60.601562,1314,Bo-Bo,3,1388432846.0
1315,просп. Ленина 32К34,21,49,1,1280742023,https://vk.com/images/places/restaraunt.png,56.837652,60.606269,1315,Rosy Jane,3,1467396535.0
1316,Ленинский просп. 28,32,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.71342,37.588467,1316,Cafe Calvados,3,1481889397.0
1317,Коровий вал 9а,8,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.728941,37.618659,1317,Свет звезд,3,1376911266.0
1318,ул. 50 лет Октября 19,14,151,1,1280742023,https://vk.com/images/places/restaraunt.png,54.738001,55.971214,1318,Браухаус,3,1483203095.0
1319,Кронштадтский б-р 15,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.845618,37.504609,1319,Трактир Е-95,3,1354875385.0
1320,Комарова 5,45,151,1,1280742023,https://vk.com/images/places/restaraunt.png,54.819575,56.055763,1320,Биатлон,3,1487843528.0
1321,Карла Маркса 23,1,151,1,1280742023,https://vk.com/images/places/restaraunt.png,54.725706,55.940348,1321,Баскин Роббинс,3,1393604952.0
1322,Фрунзенская наб. 18д,88,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.729382,37.592006,1322,Причал торпедных катеров,3,1483943785.0
1323,Пятницкая 25К1,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.74182,37.63014,1323,Cafemax,3,1395200900.0
1324,Кузнецкий мост 12,127,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.761639,37.621157,1324,"Кузнецкий Мост, 12",3,1488648192.0
1325,Вавилова 97,13,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.675489,37.540991,1325,Балкон,3,1448129201.0
1326,Фрунзенская наб. 16д,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.729863,37.591279,1326,Мама Зоя,3,1453931483.0
1327,Садовая-Самотечная 16К2,70,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.77312,37.618093,1327,Сыр,3,1487093663.0
1328,Тверская 24К2,61,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.768142,37.600576,1328,Пекинская утка,3,1468589422.0
1329,Б.Садовая 10,26,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.766901,37.592887,1329,Кофе Хауз,3,1480107978.0
1330,Рубинштейна 29,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.926837,30.341973,1330,Белый кофе,3,
1331,Караванная 9,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.93431,30.34099,1331,Япона мать,3,
1332,Пятницкая 5,36,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.745093,37.627553,1332,Coffee Bean,3,1479124724.0
1333,Серова 6К1,1,134,1,1280742023,https://vk.com/images/places/restaraunt.png,45.026189,41.940589,1333,Виктория,3,1478424395.0
1334,Б.Грузинская 62,2,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.772684,37.585763,1334,Макарони,3,1456320260.0
1335,Ново-Садовая ,0,123,1,1280742023,https://vk.com/images/places/restaraunt.png,53.229862,50.177664,1335,Планета суши,3,1370628649.0
1336,Спортивная 5,0,123,1,1280742023,https://vk.com/images/places/restaraunt.png,53.187834,50.122453,1336,Коматозо,3,
1337,Ленинградская 32,10,123,1,1280742023,https://vk.com/images/places/restaraunt.png,53.187823,50.090249,1337,Марлин,3,1470567455.0
1338,Куйбышева 100,3,123,1,1280742023,https://vk.com/images/places/restaraunt.png,53.18989,50.0898,1338,У Палыча,3,1462100272.0
1339,Среднеохтинский просп. 33К15,5,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.95516,30.415842,1339,Глухарь на Охте,3,1417604168.0
1340,Ватутина 8,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.96203,30.379765,1340,Папина кухня,3,1314860083.0
1341,просп. Просвещения 69,7,2,1,1280742023,https://vk.com/images/places/restaraunt.png,60.039813,30.395962,1341,Пятый элемент,3,1455697261.0
1342,Спортивная 14,5,123,1,1280742023,https://vk.com/images/places/restaraunt.png,53.191594,50.123909,1342,Beerлога,3,1481733577.0
1343,Коммунистическая 27,10,123,1,1280742023,https://vk.com/images/places/restaraunt.png,53.200787,50.142163,1343,Beerhouse,3,1425834912.0
1344,Лаврушинский пер. 15К1,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.741703,37.621579,1344,Артиссимо,3,1334495485.0
1345,Советской Армии 235,13,123,1,1280742023,https://vk.com/images/places/restaraunt.png,53.233069,50.188174,1345,Beerлога,3,1440098196.0
1346,Молодогвардейская 223,3,123,1,1280742023,https://vk.com/images/places/restaraunt.png,53.207912,50.123873,1346,Beerлога,3,1371402845.0
1347,Банный пер. 3,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.786384,37.636626,1347,Аквариус,3,1331835743.0
1348,Староваганьковский пер. 7К19,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.750905,37.606227,1348,Алое,3,
1349,пос. Краснообск ,7,99,1,1280742023,https://vk.com/images/places/restaraunt.png,54.920899,82.985054,1349,Кабачок у Йорика,3,1390618243.0
1350,просп. 60-летия Октября ,74,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.697833,37.577642,1350,Черноморская Ривьера,3,1488652648.0
1351,Б. 8 ,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.747414,37.645205,1351,Сипадан,3,1288269410.0
1352,Рихарда Зорге ,1,151,1,1280742023,https://vk.com/images/places/restaraunt.png,54.763789,56.003194,1352,Арагви,3,1457437458.0
1353,Чонгарский б-р 19,9,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.652842,37.60673,1353,Шеш-Беш,3,1473342439.0
1354,Садовая-Триумфальная 10К1,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.770836,37.600675,1354,Старый погреб,3,
1355,Новослободская 3,3,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.779059,37.600711,1355,Мока-Лока,3,1382278001.0
1356,Комсомольский просп. 21К2,152,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.7282,37.585538,1356,Кофемания,3,1487968971.0
1357,Сретенка 22К1,61,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.769524,37.632655,1357,Coffee Bean,3,1488125751.0
1358,Красноказарменная 23,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.753544,37.712803,1358,Рис и Лапша,3,1353327582.0
1359,Покровка 35К1,5,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.761345,37.650594,1359,Камадо,3,1432384053.0
1360,Наметкина 21,2,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.663532,37.556217,1360,Пати,3,1415186801.0
1361,наб. реки Фонтанки 108,68,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.921313,30.318895,1361,Dickens,3,1489173017.0
1362,Ломоносова 6,26,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.929777,30.333969,1362,Fiolet,3,1484769732.0
1363,просп. 60-летия Октября 5К3,39,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.703221,37.580562,1363,Анджело,3,1488203807.0
1364,Б.Грузинская 57К1,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.771423,37.583284,1364,Атлас,3,1354134860.0
1365,Покровка 33К22,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.760975,37.649984,1365,Коммерсант,3,
1366,Н.Арбат 1К1,37,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.752678,37.599022,1366,Кофе Хауз,3,1475995766.0
1367,Чистопрудный б-р 1,2,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.765124,37.638907,1367,Богемия,3,1475503216.0
1368,Спиридоньевский пер. 9,12,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.76247,37.593902,1368,Дон Педро,3,1473516839.0
1369,Собинова 45,1,169,1,1280742023,https://vk.com/images/places/restaraunt.png,57.622834,39.882441,1369,Светлана,3,1459035263.0
1370,Большой просп. В.О. 19,23,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.940037,30.284068,1370,Тан Жен,3,1481884848.0
1371,Ср.Первомайская 15,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.795322,37.80877,1371,Сет а Муа,3,1350374596.0
1372,Фурштатская 46,2,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.945756,30.362787,1372,Robertino,3,1381821343.0
1373,Б.Кисельный пер. 15К1,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.764921,37.629161,1373,As,3,1332235920.0
1374,Лесной просп. 48,33,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.981523,30.342485,1374,Лесной,3,1472739514.0
1375,19 К1,4,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.612243,37.796768,1375,Толстый Мо,3,1354192419.0
1376,Тверская 31,3,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.76917,37.596642,1376,Бриошь,3,1396802913.0
1377,Большой просп. П.С. 32,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.95762,30.298513,1377,Морковка,3,1378228699.0
1378,Московский 198,9,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.861028,30.322587,1378,Ян Гон,3,1486936338.0
1379,Филипповский пер. 13К1,3,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.750155,37.598402,1379,Кафе «На Филипповском»,3,1345287681.0
1380,Карла Маркса 17а,3,95,1,1280742023,https://vk.com/images/places/restaraunt.png,56.340136,43.941056,1380,Essen,3,1404994949.0
1381,Горького 160,0,95,1,1280742023,https://vk.com/images/places/restaraunt.png,56.317233,44.009319,1381,Don Chico,3,
1382,просп. Гагарина 156,0,95,1,1280742023,https://vk.com/images/places/restaraunt.png,56.259418,43.973512,1382,Вдвое лучше,3,1333655843.0
1383,Минина 12,2,95,1,1280742023,https://vk.com/images/places/restaraunt.png,56.328529,44.015455,1383,Sofie & Serge,3,1401337639.0
1384,Нижневолжская наб. 17,0,95,1,1280742023,https://vk.com/images/places/restaraunt.png,56.324461,44.00189,1384,Восточная сказка,3,
1385,Б.Печерская 11,7,95,1,1280742023,https://vk.com/images/places/restaraunt.png,56.325769,44.017215,1385,Барин,3,1452248928.0
1386,Б.Спасская 11К1,2,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.773808,37.639491,1386,Трактир на Спасской,3,1415706796.0
1387,Молодогвардейская 204,12,123,1,1280742023,https://vk.com/images/places/restaraunt.png,53.201963,50.109122,1387,Планета суши,3,1399547975.0
1388,Линейная 51,6,99,1,1280742023,https://vk.com/images/places/restaraunt.png,55.052649,82.925981,1388,Сицилия,3,1468226202.0
1389,Лыжный пр. 14,50,87,1,1280742023,https://vk.com/images/places/restaraunt.png,68.945806,33.114237,1389,69-я параллель,3,1487412587.0
1390,Полтавская 5К29,102,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.927549,30.368994,1390,Джельсомино,3,1483577826.0
1391,Коллонтай 30К1,1,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.923545,30.482551,1391,Галс,3,1396033412.0
1392,просп. Ленина ,0,49,1,1280742023,https://vk.com/images/places/restaraunt.png,56.839774,60.615072,1392,Магия кино,3,
1393,Боткинская 1,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.958264,30.355807,1393,Вариант,3,1342561585.0
1394,Нарвский просп. 15,2,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.904017,30.273548,1394,Бруклин,3,1432446746.0
1395,Демьяна Бедного 19,6,2,1,1280742023,https://vk.com/images/places/restaraunt.png,60.045403,30.38997,1395,Бегемот,3,1445268033.0
1396,Гаванская 35,3,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.934704,30.239332,1396,Борей,3,1431279604.0
1397,Курская 31,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.910451,30.356661,1397,Бонанэ,3,1325065808.0
1398,Марата 10,216,2,1,1280742023,https://vk.com/images/places/restaraunt.png,59.929822,30.354999,1398,Жан Жак Руссо,3,1460830443.0
1399,Покровка 40б,8,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.761143,37.652463,1399,Восточный дворик,3,1461520523.0
1400,Камергерский пер. 5,212,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.760469,37.614491,1400,Gusto,3,1483954327.0
1401,Волжский б-р 27К1,19,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.704083,37.751008,1401,Гавайи,3,1472149207.0
1402,просп. Октября 138,33,151,1,1280742023,https://vk.com/images/places/restaraunt.png,54.779567,56.032074,1402,McDonald`s,3,1484747151.0
1403,Ижорская 4,12,95,1,1280742023,https://vk.com/images/places/restaraunt.png,56.317797,44.018823,1403,Pronto Pizza e Pasta,3,1478501395.0
1404,Перерва 43,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.659835,37.747666,1404,Восточный базар,3,1340138455.0
1405,Ащеулов пер. 9,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.767712,37.634595,1405,Рояль,3,1399390474.0
1406,Гребной канал ,2,95,1,1280742023,https://vk.com/images/places/restaraunt.png,56.324461,44.00189,1406,Нептун,3,1399211560.0
